region,sexe,mstat,age_grp,nbr_indv,mean_rev,mean_banked,empl_formel,proprio_titre,proprio_sans,locataire,autre_logement,assurance
SUD-COMOE,Féminin,Union libre,25-34,9,16666.666,.55555558,0,0,.11111111,.55555558,.33333334,0
SUD-COMOE,Féminin,Veuf(ve),25-34,1,0,0,0,0,0,0,1,0
SUD-COMOE,Masculin,Célibataire,35-44,24,103958.34,.5,.083333336,.16666667,.083333336,.375,.375,.041666668
SUD-COMOE,Masculin,Marié(e) monogame,35-44,79,64535.434,.65822786,.012658228,.20253165,.24050634,.31645569,.24050634,.06329114
SUD-COMOE,Masculin,Marié(e) polygame,35-44,8,32291.666,.375,0,.125,.375,.375,.125,0
SUD-COMOE,Masculin,Union libre,35-44,9,35888.891,.55555558,0,.11111111,.11111111,.44444445,.33333334,0
SUD-COMOE,Masculin,Veuf(ve),35-44,2,310666.66,1,0,0,0,.5,.5,.5
SUD-COMOE,Masculin,Divorcé(e),35-44,1,0,1,0,0,1,0,0,0
SUD-COMOE,Masculin,Séparé,35-44,1,0,1,0,0,0,0,1,0
SUD-COMOE,Féminin,Célibataire,35-44,15,20433.334,.33333334,0,.2,.06666667,.40000001,.33333334,0
SUD-COMOE,Féminin,Marié(e) monogame,35-44,78,10903.555,.41025642,0,.25641027,.1923077,.25641027,.29487181,.11538462
SUD-COMOE,Féminin,Marié(e) polygame,35-44,19,0,.21052632,0,.52631581,.31578946,0,.15789473,0
SUD-COMOE,Féminin,Union libre,35-44,9,0,.33333334,0,.11111111,.11111111,.44444445,.33333334,.11111111
SUD-COMOE,Féminin,Veuf(ve),35-44,6,0,.5,0,0,.5,.33333334,.16666667,0
SUD-COMOE,Féminin,Séparé,35-44,1,0,1,0,0,0,1,0,0
SUD-COMOE,Masculin,Célibataire,45-54,4,0,.25,0,0,.25,.5,.25,0
SUD-COMOE,Masculin,Marié(e) monogame,45-54,73,53807.07,.63013697,.01369863,.26027396,.21917808,.26027396,.26027396,.15068494
SUD-COMOE,Masculin,Marié(e) polygame,45-54,10,24666.666,.69999999,0,.40000001,.30000001,0,.30000001,0
SUD-COMOE,Masculin,Union libre,45-54,6,97916.664,.16666667,0,0,.33333334,.33333334,.33333334,.16666667
SUD-COMOE,Féminin,Célibataire,45-54,10,57400,.60000002,0,0,.2,.40000001,.40000001,.1
SUD-COMOE,Féminin,Marié(e) monogame,45-54,30,17154.797,.46666667,0,.2,.30000001,.23333333,.26666668,.2
SUD-COMOE,Féminin,Marié(e) polygame,45-54,20,1250,.40000001,0,.55000001,.25,.1,.1,0
SUD-COMOE,Féminin,Union libre,45-54,1,0,0,0,0,1,0,0,0
SUD-COMOE,Féminin,Veuf(ve),45-54,6,0,.16666667,0,.16666667,.16666667,.33333334,.33333334,0
SUD-COMOE,Féminin,Divorcé(e),45-54,1,0,0,0,0,0,1,0,0
SUD-COMOE,Masculin,Célibataire,55-64,3,0,.33333334,0,0,.33333334,0,.66666669,0
SUD-COMOE,Masculin,Marié(e) monogame,55-64,30,94079.336,.69999999,.033333335,.2,.30000001,.23333333,.26666668,.26666668
SUD-COMOE,Masculin,Marié(e) polygame,55-64,9,0,1,0,.77777779,.22222222,0,0,0
SUD-COMOE,Masculin,Veuf(ve),55-64,1,0,1,0,0,0,0,1,0
SUD-COMOE,Féminin,Célibataire,55-64,8,55000,.5,0,.25,.25,.125,.375,.125
SUD-COMOE,Féminin,Marié(e) monogame,55-64,14,0,.35714287,0,.42857143,.2857143,.2857143,0,.14285715
SUD-COMOE,Féminin,Marié(e) polygame,55-64,5,0,0,0,.80000001,.2,0,0,0
SUD-COMOE,Féminin,Veuf(ve),55-64,15,0,.13333334,0,.33333334,.33333334,0,.33333334,0
SUD-COMOE,Féminin,Séparé,55-64,1,0,0,0,0,0,1,0,0
SUD-COMOE,Masculin,Célibataire,65+,1,0,1,0,0,0,1,0,0
SUD-COMOE,Masculin,Marié(e) monogame,65+,13,8224.5,.53846157,0,.53846157,.15384616,.15384616,.15384616,0
SUD-COMOE,Masculin,Marié(e) polygame,65+,5,23000,.80000001,0,.80000001,.2,0,0,0
SUD-COMOE,Masculin,Veuf(ve),65+,2,0,.5,0,.5,0,0,.5,0
SUD-COMOE,Masculin,Séparé,65+,1,0,1,0,0,0,1,0,1
SUD-COMOE,Féminin,Célibataire,65+,3,0,.33333334,0,.33333334,.33333334,0,.33333334,0
SUD-COMOE,Féminin,Marié(e) monogame,65+,1,0,0,0,1,0,0,0,0
SUD-COMOE,Féminin,Marié(e) polygame,65+,2,0,0,0,.5,.5,0,0,0
SUD-COMOE,Féminin,Veuf(ve),65+,12,0,.16666667,0,.41666666,.33333334,0,.25,0
WORODOUGOU,Masculin,Célibataire,0-14,408,148.86079,0,0,.25,.40441176,.06127451,.28431374,.0024509805
WORODOUGOU,Féminin,Célibataire,0-14,336,0,0,0,.25,.3482143,.083333336,.31845239,.0029761905
WORODOUGOU,Masculin,Célibataire,15-24,82,4705.4956,.43902439,0,.35365853,.5,.085365854,.060975611,0
WORODOUGOU,Masculin,Marié(e) monogame,15-24,4,41500,.75,0,.25,.25,0,.5,0
WORODOUGOU,Féminin,Célibataire,15-24,36,1111.1111,.30555555,0,.33333334,.27777779,.11111111,.27777779,0
WORODOUGOU,Féminin,Marié(e) monogame,15-24,44,814.47852,.27272728,0,.27272728,.22727273,.022727273,.47727272,0
WORODOUGOU,Féminin,Marié(e) polygame,15-24,18,5555.5557,.44444445,0,.055555556,.44444445,0,.5,0
WORODOUGOU,Féminin,Union libre,15-24,1,0,0,0,0,1,0,0,0
WORODOUGOU,Féminin,Divorcé(e),15-24,1,0,1,0,0,0,0,1,0
WORODOUGOU,Masculin,Célibataire,25-34,14,11651.379,.78571427,0,.5,.21428572,0,.2857143,0
WORODOUGOU,Masculin,Marié(e) monogame,25-34,55,20716.268,.81818181,.018181818,.21818182,.32727271,.054545455,.40000001,.018181818
WORODOUGOU,Masculin,Marié(e) polygame,25-34,10,1500,.80000001,0,.1,.40000001,0,.5,0
WORODOUGOU,Masculin,Union libre,25-34,1,0,0,0,0,0,0,1,0
WORODOUGOU,Féminin,Célibataire,25-34,4,0,.75,0,.25,0,.25,.5,0
WORODOUGOU,Féminin,Marié(e) monogame,25-34,66,4136.3638,.28787878,0,.18181819,.34848484,.12121212,.34848484,.030303031
WORODOUGOU,Féminin,Marié(e) polygame,25-34,32,0,.3125,0,.21875,.40625,.0625,.3125,0
WORODOUGOU,Féminin,Union libre,25-34,1,0,0,0,0,0,0,1,0
WORODOUGOU,Féminin,Veuf(ve),25-34,3,0,.66666669,0,.66666669,0,0,.33333334,0
WORODOUGOU,Féminin,Divorcé(e),25-34,3,0,1,0,.66666669,0,0,.33333334,0
WORODOUGOU,Masculin,Célibataire,35-44,2,115000,1,0,0,.5,.5,0,0
WORODOUGOU,Masculin,Marié(e) monogame,35-44,57,25657.891,.85964912,.03508772,.22807017,.36842105,.087719299,.31578946,.03508772
WORODOUGOU,Masculin,Marié(e) polygame,35-44,21,9499.5195,.90476191,0,.19047619,.38095239,.095238097,.33333334,0
WORODOUGOU,Féminin,Célibataire,35-44,1,0,1,0,0,0,1,0,0
WORODOUGOU,Féminin,Marié(e) monogame,35-44,38,570.17542,.5,0,.23684211,.42105263,.10526316,.23684211,.02631579
WORODOUGOU,Féminin,Marié(e) polygame,35-44,47,1069.0559,.42553192,0,.34042552,.38297874,.04255319,.23404256,.021276595
WORODOUGOU,Féminin,Séparé,35-44,1,0,1,0,1,0,0,0,0
WORODOUGOU,Masculin,Célibataire,45-54,1,0,0,0,1,0,0,0,0
WORODOUGOU,Masculin,Marié(e) monogame,45-54,25,7733.5254,.95999998,0,.16,.23999999,.12,.47999999,.039999999
WORODOUGOU,Masculin,Marié(e) polygame,45-54,15,4000,.86666667,0,.33333334,.53333336,0,.13333334,.13333334
WORODOUGOU,Masculin,Union libre,45-54,1,0,1,0,0,1,0,0,0
WORODOUGOU,Masculin,Veuf(ve),45-54,1,0,1,0,1,0,0,0,0
WORODOUGOU,Masculin,Séparé,45-54,1,0,1,0,0,0,1,0,0
WORODOUGOU,Féminin,Marié(e) monogame,45-54,11,0,.45454547,0,.36363637,.27272728,.090909094,.27272728,0
WORODOUGOU,Féminin,Marié(e) polygame,45-54,30,0,.43333334,0,.30000001,.63333333,0,.06666667,.033333335
WORODOUGOU,Féminin,Veuf(ve),45-54,6,0,.5,0,.16666667,.16666667,0,.66666669,0
WORODOUGOU,Masculin,Célibataire,55-64,1,0,1,0,0,0,0,1,0
WORODOUGOU,Masculin,Marié(e) monogame,55-64,19,526.3158,.78947371,0,.36842105,.36842105,.10526316,.15789473,0
WORODOUGOU,Masculin,Marié(e) polygame,55-64,19,4988.7549,.89473683,0,.36842105,.52631581,0,.10526316,0
WORODOUGOU,Masculin,Veuf(ve),55-64,2,0,1,0,1,0,0,0,0
WORODOUGOU,Masculin,Séparé,55-64,1,0,0,0,0,0,0,1,0
WORODOUGOU,Féminin,Célibataire,55-64,1,0,1,0,0,0,0,1,0
WORODOUGOU,Féminin,Marié(e) monogame,55-64,6,0,0,0,.33333334,.66666669,0,0,.16666667
WORODOUGOU,Féminin,Marié(e) polygame,55-64,11,0,.27272728,0,.27272728,.54545456,.090909094,.090909094,0
WORODOUGOU,Féminin,Veuf(ve),55-64,8,0,0,0,.625,.25,0,.125,0
WORODOUGOU,Masculin,Marié(e) monogame,65+,10,0,.60000002,0,.30000001,.40000001,0,.30000001,.1
WORODOUGOU,Masculin,Marié(e) polygame,65+,8,0,.5,0,.25,.5,.125,.125,0
WORODOUGOU,Masculin,Veuf(ve),65+,2,0,0,0,1,0,0,0,0
WORODOUGOU,Masculin,Séparé,65+,1,0,1,0,0,0,0,1,0
WORODOUGOU,Féminin,Célibataire,65+,1,0,0,0,0,0,0,1,0
WORODOUGOU,Féminin,Marié(e) monogame,65+,4,0,0,0,0,.5,0,.5,0
WORODOUGOU,Féminin,Marié(e) polygame,65+,3,0,0,0,0,.33333334,0,.66666669,0
WORODOUGOU,Féminin,Veuf(ve),65+,17,0,.11764706,0,.41176471,.47058824,0,.11764706,0
LÔH-DJIBOUA,Masculin,Célibataire,0-14,477,81.292282,0,0,.42138365,.2725367,.17819707,.1278826,.027253669
LÔH-DJIBOUA,Féminin,Célibataire,0-14,495,425.45731,0,0,.410101,.26868686,.16969697,.15151516,.036363635
LÔH-DJIBOUA,Masculin,Célibataire,15-24,129,17696.447,.3488372,0,.42635658,.20930232,.27131784,.093023255,.007751938
LÔH-DJIBOUA,Masculin,Marié(e) monogame,15-24,4,79536.25,.75,0,.25,.5,.25,0,0
LÔH-DJIBOUA,Masculin,Union libre,15-24,1,0,0,0,0,0,0,1,0
LÔH-DJIBOUA,Féminin,Célibataire,15-24,101,3044.3357,.27722773,0,.37623763,.20792079,.34653464,.069306932,.0099009899
LÔH-DJIBOUA,Féminin,Marié(e) monogame,15-24,41,2973.1699,.31707317,0,.31707317,.17073171,.24390244,.2682927,.024390243
LÔH-DJIBOUA,Féminin,Marié(e) polygame,15-24,12,8333.333,.33333334,0,.41666666,.41666666,.083333336,.083333336,0
LÔH-DJIBOUA,Féminin,Union libre,15-24,7,0,0,0,.5714286,.14285715,0,.2857143,0
LÔH-DJIBOUA,Masculin,Célibataire,25-34,40,33263.609,.57499999,0,.375,.27500001,.15000001,.2,.025
LÔH-DJIBOUA,Masculin,Marié(e) monogame,25-34,63,34329.797,.73015875,.015873017,.26984128,.22222222,.20634921,.30158731,.047619049
LÔH-DJIBOUA,Masculin,Marié(e) polygame,25-34,2,0,0,0,0,1,0,0,0
LÔH-DJIBOUA,Masculin,Union libre,25-34,11,20042.994,.54545456,0,.54545456,.18181819,.18181819,.090909094,0
LÔH-DJIBOUA,Masculin,Séparé,25-34,1,0,1,0,1,0,0,0,0
LÔH-DJIBOUA,Féminin,Célibataire,25-34,16,53362.875,.75,0,.375,.1875,.375,.0625,.0625
LÔH-DJIBOUA,Féminin,Marié(e) monogame,25-34,97,9930.6201,.39175257,0,.29896906,.2783505,.18556701,.2371134,.030927835
LÔH-DJIBOUA,Féminin,Marié(e) polygame,25-34,13,10000,.15384616,0,.61538464,.30769232,.07692308,0,0
LÔH-DJIBOUA,Féminin,Union libre,25-34,12,4009.2029,.16666667,0,.58333331,.33333334,.083333336,0,0
LÔH-DJIBOUA,Féminin,Divorcé(e),25-34,1,0,1,0,1,0,0,0,0
LÔH-DJIBOUA,Féminin,Séparé,25-34,2,0,.5,0,0,1,0,0,0
LÔH-DJIBOUA,Masculin,Célibataire,35-44,23,31417.527,.73913044,.043478262,.26086956,.17391305,.30434781,.26086956,0
LÔH-DJIBOUA,Masculin,Marié(e) monogame,35-44,83,35559.035,.75903612,.036144577,.40963855,.22891566,.20481928,.15662651,.060240965
LÔH-DJIBOUA,Masculin,Marié(e) polygame,35-44,8,0,.75,0,.625,.125,.125,.125,0
LÔH-DJIBOUA,Masculin,Union libre,35-44,8,20272.938,.375,0,.375,.375,.125,.125,0
LÔH-DJIBOUA,Masculin,Veuf(ve),35-44,1,0,1,0,1,0,0,0,0
LÔH-DJIBOUA,Masculin,Divorcé(e),35-44,2,37500,.5,0,.5,0,.5,0,0
LÔH-DJIBOUA,Masculin,Séparé,35-44,1,0,1,0,1,0,0,0,0
LÔH-DJIBOUA,Féminin,Célibataire,35-44,10,76459.406,.89999998,.2,.30000001,0,.40000001,.2,.2
LÔH-DJIBOUA,Féminin,Marié(e) monogame,35-44,82,10563.437,.4512195,.012195121,.39024389,.31707317,.20731707,.085365854,.048780486
LÔH-DJIBOUA,Féminin,Marié(e) polygame,35-44,21,1428.5714,.5714286,0,.5714286,.095238097,.047619049,.2857143,0
LÔH-DJIBOUA,Féminin,Union libre,35-44,9,15972.92,.22222222,0,.33333334,.22222222,.22222222,.22222222,0
LÔH-DJIBOUA,Féminin,Veuf(ve),35-44,5,0,.60000002,0,.60000002,.2,0,.2,0
LÔH-DJIBOUA,Féminin,Divorcé(e),35-44,1,0,1,0,0,0,0,1,0
LÔH-DJIBOUA,Féminin,Séparé,35-44,1,0,1,0,0,0,0,1,0
LÔH-DJIBOUA,Masculin,Célibataire,45-54,6,2500,.5,0,.5,.33333334,.16666667,0,0
LÔH-DJIBOUA,Masculin,Marié(e) monogame,45-54,71,35639.164,.77464789,.04225352,.26760563,.30985916,.30985916,.11267605,.084507041
LÔH-DJIBOUA,Masculin,Marié(e) polygame,45-54,11,5876.7271,.72727275,0,.45454547,.36363637,.090909094,.090909094,0
LÔH-DJIBOUA,Masculin,Union libre,45-54,7,0,.5714286,0,.2857143,.42857143,.14285715,.14285715,0
LÔH-DJIBOUA,Masculin,Veuf(ve),45-54,3,0,.66666669,0,1,0,0,0,0
LÔH-DJIBOUA,Masculin,Divorcé(e),45-54,2,52572.5,1,0,0,0,.5,.5,0
LÔH-DJIBOUA,Masculin,Séparé,45-54,2,27250,1,.5,.5,0,.5,0,0
LÔH-DJIBOUA,Féminin,Célibataire,45-54,5,25435.871,.40000001,0,.40000001,.2,.40000001,0,0
LÔH-DJIBOUA,Féminin,Marié(e) monogame,45-54,32,12500,.625,0,.5,.1875,.25,.0625,.09375
LÔH-DJIBOUA,Féminin,Marié(e) polygame,45-54,13,13461.538,.61538464,0,.61538464,.30769232,0,.07692308,0
LÔH-DJIBOUA,Féminin,Union libre,45-54,5,0,.2,0,.60000002,.2,.2,0,0
LÔH-DJIBOUA,Féminin,Veuf(ve),45-54,9,0,.33333334,0,.33333334,.44444445,0,.22222222,0
LÔH-DJIBOUA,Féminin,Divorcé(e),45-54,1,129820,1,0,0,0,1,0,0
LÔH-DJIBOUA,Masculin,Marié(e) monogame,55-64,36,30661.643,.77777779,.027777778,.55555558,.27777779,.11111111,.055555556,.083333336
LÔH-DJIBOUA,Masculin,Marié(e) polygame,55-64,10,23340,.69999999,0,.60000002,.2,.1,.1,.1
LÔH-DJIBOUA,Masculin,Union libre,55-64,6,0,.16666667,0,.83333331,.16666667,0,0,0
LÔH-DJIBOUA,Féminin,Célibataire,55-64,1,0,0,0,1,0,0,0,0
LÔH-DJIBOUA,Féminin,Marié(e) monogame,55-64,16,0,.5,0,.4375,.25,.25,.0625,.0625
LÔH-DJIBOUA,Féminin,Marié(e) polygame,55-64,8,0,.375,0,.875,0,.125,0,0
LÔH-DJIBOUA,Féminin,Union libre,55-64,2,0,.5,0,.5,.5,0,0,0
LÔH-DJIBOUA,Féminin,Veuf(ve),55-64,21,28193.51,.66666669,.047619049,.38095239,.33333334,.14285715,.14285715,0
LÔH-DJIBOUA,Féminin,Divorcé(e),55-64,1,0,0,0,1,0,0,0,0
LÔH-DJIBOUA,Masculin,Célibataire,65+,2,32500,.5,0,.5,0,.5,0,0
LÔH-DJIBOUA,Masculin,Marié(e) monogame,65+,15,0,.66666669,0,.33333334,.40000001,.2,.06666667,0
LÔH-DJIBOUA,Masculin,Marié(e) polygame,65+,6,0,.33333334,0,1,0,0,0,0
LÔH-DJIBOUA,Masculin,Veuf(ve),65+,1,0,0,0,1,0,0,0,0
LÔH-DJIBOUA,Féminin,Célibataire,65+,1,0,0,0,0,0,0,1,0
LÔH-DJIBOUA,Féminin,Marié(e) monogame,65+,5,0,.40000001,0,.2,.40000001,.2,.2,0
LÔH-DJIBOUA,Féminin,Marié(e) polygame,65+,3,0,0,0,1,0,0,0,0
LÔH-DJIBOUA,Féminin,Veuf(ve),65+,25,0,.36000001,0,.51999998,.16,.16,.16,0
AGNEBY-TIASSA,Masculin,Célibataire,0-14,409,627.54688,0,0,.33496332,.28606358,.14669926,.23227383,.041564792
AGNEBY-TIASSA,Féminin,Célibataire,0-14,397,93.742233,0,0,.29471034,.31989923,.15869017,.22670025,.035264485
AGNEBY-TIASSA,Masculin,Célibataire,15-24,108,7251.3608,.30555555,0,.42592594,.33333334,.12962963,.11111111,.046296295
AGNEBY-TIASSA,Masculin,Marié(e) monogame,15-24,2,0,1,0,0,0,.5,.5,0
AGNEBY-TIASSA,Féminin,Célibataire,15-24,108,1132.7161,.32407406,0,.4074074,.23148148,.23148148,.12962963,.027777778
AGNEBY-TIASSA,Féminin,Marié(e) monogame,15-24,23,0,.30434781,0,.26086956,.2173913,.26086956,.26086956,0
AGNEBY-TIASSA,Féminin,Marié(e) polygame,15-24,1,0,0,0,1,0,0,0,0
AGNEBY-TIASSA,Féminin,Union libre,15-24,2,0,.5,0,0,.5,.5,0,0
AGNEBY-TIASSA,Masculin,Célibataire,25-34,45,42098.949,.66666669,0,.26666668,.31111112,.15555556,.26666668,.022222223
AGNEBY-TIASSA,Masculin,Marié(e) monogame,25-34,42,36198.258,.85714287,0,.26190478,.14285715,.2857143,.30952382,.047619049
AGNEBY-TIASSA,Masculin,Union libre,25-34,6,68888.891,.33333334,0,.16666667,.33333334,.16666667,.33333334,0
AGNEBY-TIASSA,Masculin,Veuf(ve),25-34,2,25000,1,0,0,0,.5,.5,0
AGNEBY-TIASSA,Féminin,Célibataire,25-34,32,9479.166,.5625,0,.375,.3125,.1875,.125,0
AGNEBY-TIASSA,Féminin,Marié(e) monogame,25-34,65,8847.502,.50769234,.015384615,.21538462,.18461539,.24615385,.35384616,.030769231
AGNEBY-TIASSA,Féminin,Marié(e) polygame,25-34,6,0,.16666667,0,.66666669,0,0,.33333334,0
AGNEBY-TIASSA,Féminin,Union libre,25-34,8,5000,.25,0,.375,.125,.125,.375,0
AGNEBY-TIASSA,Féminin,Veuf(ve),25-34,2,20000,.5,0,0,.5,.5,0,0
AGNEBY-TIASSA,Féminin,Séparé,25-34,1,0,1,0,1,0,0,0,0
AGNEBY-TIASSA,Masculin,Célibataire,35-44,24,47110.164,.70833331,.041666668,.16666667,.33333334,.20833333,.29166666,0
AGNEBY-TIASSA,Masculin,Marié(e) monogame,35-44,75,34778.988,.89333332,.026666667,.23999999,.22666667,.2,.33333334,.093333334
AGNEBY-TIASSA,Masculin,Marié(e) polygame,35-44,5,0,.80000001,0,.40000001,.40000001,0,.2,0
AGNEBY-TIASSA,Masculin,Union libre,35-44,8,73541.672,.375,0,.375,.125,.125,.375,.25
AGNEBY-TIASSA,Masculin,Veuf(ve),35-44,1,63702.484,1,0,0,0,1,0,0
AGNEBY-TIASSA,Féminin,Célibataire,35-44,18,20277.777,.77777779,.055555556,.22222222,.33333334,.33333334,.11111111,.055555556
AGNEBY-TIASSA,Féminin,Marié(e) monogame,35-44,69,8081.3564,.52173913,0,.34782609,.33333334,.14492753,.17391305,.11594203
AGNEBY-TIASSA,Féminin,Marié(e) polygame,35-44,12,3934.2529,.41666666,0,.41666666,.5,.083333336,0,.083333336
AGNEBY-TIASSA,Féminin,Union libre,35-44,8,0,.375,0,.25,.25,.125,.375,.125
AGNEBY-TIASSA,Féminin,Veuf(ve),35-44,4,0,.5,0,.25,.5,0,.25,0
AGNEBY-TIASSA,Féminin,Divorcé(e),35-44,2,86666.664,1,0,0,0,.5,.5,0
AGNEBY-TIASSA,Féminin,Séparé,35-44,1,0,0,0,1,0,0,0,0
AGNEBY-TIASSA,Masculin,Célibataire,45-54,14,16583.334,.64285713,0,.35714287,.14285715,.21428572,.2857143,0
AGNEBY-TIASSA,Masculin,Marié(e) monogame,45-54,53,51108.566,.8490566,.056603774,.28301886,.3773585,.16981132,.16981132,.1509434
AGNEBY-TIASSA,Masculin,Marié(e) polygame,45-54,8,10000,.625,0,.625,.25,.125,0,0
AGNEBY-TIASSA,Masculin,Union libre,45-54,8,36176.02,.375,0,.25,.25,.25,.25,0
AGNEBY-TIASSA,Masculin,Veuf(ve),45-54,1,0,1,0,0,0,0,1,0
AGNEBY-TIASSA,Féminin,Célibataire,45-54,8,7500,.25,0,.25,.25,.25,.25,0
AGNEBY-TIASSA,Féminin,Marié(e) monogame,45-54,46,9393.1738,.41304347,.021739131,.32608697,.39130434,.13043478,.15217391,.043478262
AGNEBY-TIASSA,Féminin,Marié(e) polygame,45-54,16,0,.1875,0,.5625,.4375,0,0,0
AGNEBY-TIASSA,Féminin,Union libre,45-54,6,0,0,0,.33333334,.16666667,.33333334,.16666667,0
AGNEBY-TIASSA,Féminin,Veuf(ve),45-54,3,0,0,0,.33333334,.33333334,0,.33333334,0
AGNEBY-TIASSA,Féminin,Séparé,45-54,3,0,.66666669,0,.33333334,.66666669,0,0,0
AGNEBY-TIASSA,Masculin,Célibataire,55-64,1,0,1,0,0,0,1,0,0
AGNEBY-TIASSA,Masculin,Marié(e) monogame,55-64,34,11764.706,.67647058,0,.38235295,.41176471,.11764706,.088235296,.05882353
AGNEBY-TIASSA,Masculin,Marié(e) polygame,55-64,7,9234.8574,.5714286,0,.5714286,.42857143,0,0,.14285715
AGNEBY-TIASSA,Masculin,Union libre,55-64,2,22500,0,0,.5,0,.5,0,0
AGNEBY-TIASSA,Masculin,Veuf(ve),55-64,2,50000,.5,0,.5,0,0,.5,0
AGNEBY-TIASSA,Masculin,Séparé,55-64,1,0,0,0,1,0,0,0,0
AGNEBY-TIASSA,Féminin,Célibataire,55-64,7,4285.7144,.71428573,0,0,.42857143,.42857143,.14285715,0
AGNEBY-TIASSA,Féminin,Marié(e) monogame,55-64,17,0,.29411766,0,.64705884,.35294119,0,0,.05882353
AGNEBY-TIASSA,Féminin,Marié(e) polygame,55-64,12,12853.966,.25,0,.58333331,.41666666,0,0,0
AGNEBY-TIASSA,Féminin,Union libre,55-64,2,0,.5,0,1,0,0,0,0
AGNEBY-TIASSA,Féminin,Veuf(ve),55-64,24,0,.375,0,.33333334,.375,.083333336,.20833333,.041666668
AGNEBY-TIASSA,Féminin,Divorcé(e),55-64,5,0,.40000001,0,0,.40000001,.2,.40000001,0
AGNEBY-TIASSA,Féminin,Séparé,55-64,1,0,1,0,1,0,0,0,0
AGNEBY-TIASSA,Masculin,Marié(e) monogame,65+,23,2608.6956,.56521738,0,.60869563,.26086956,.043478262,.086956523,.086956523
AGNEBY-TIASSA,Masculin,Marié(e) polygame,65+,6,7000,.5,0,.33333334,.66666669,0,0,0
AGNEBY-TIASSA,Masculin,Union libre,65+,2,0,.5,0,1,0,0,0,0
AGNEBY-TIASSA,Masculin,Veuf(ve),65+,3,0,.66666669,0,.33333334,.33333334,0,.33333334,0
AGNEBY-TIASSA,Féminin,Célibataire,65+,8,0,.375,0,.375,.25,.125,.25,0
AGNEBY-TIASSA,Féminin,Marié(e) monogame,65+,4,0,.25,0,.75,.25,0,0,0
AGNEBY-TIASSA,Féminin,Marié(e) polygame,65+,2,0,0,0,.5,.5,0,0,0
AGNEBY-TIASSA,Féminin,Veuf(ve),65+,31,0,.32258064,0,.41935483,.3548387,.064516127,.16129032,.032258064
AGNEBY-TIASSA,Féminin,Divorcé(e),65+,1,0,0,0,0,0,1,0,0
GÔH,Masculin,Célibataire,0-14,553,532.38293,0,0,.27848101,.37432188,.1681736,.1790235,.01084991
GÔH,Féminin,Célibataire,0-14,497,169.68478,0,0,.25352111,.40643862,.20321931,.13682093,.018108651
GÔH,Féminin,Marié(e) polygame,0-14,1,0,0,0,0,1,0,0,0
GÔH,Masculin,Célibataire,15-24,195,7908.168,.27692309,0,.27179489,.36410257,.27179489,.092307694,.035897437
GÔH,Masculin,Marié(e) monogame,15-24,5,8000,.80000001,0,.2,.60000002,0,.2,0
GÔH,Masculin,Union libre,15-24,3,0,.66666669,0,0,.33333334,.66666669,0,0
GÔH,Féminin,Célibataire,15-24,114,1521.3844,.24561404,0,.28947368,.30701753,.28947368,.11403508,0
GÔH,Féminin,Marié(e) monogame,15-24,53,784.68848,.32075471,0,.20754717,.33962265,.13207547,.32075471,0
GÔH,Féminin,Marié(e) polygame,15-24,11,7308.229,.36363637,0,.27272728,.45454547,0,.27272728,0
GÔH,Féminin,Union libre,15-24,6,0,.5,0,0,.33333334,.5,.16666667,0
GÔH,Masculin,Célibataire,25-34,47,25708.857,.53191489,0,.23404256,.44680852,.12765957,.19148937,0
GÔH,Masculin,Marié(e) monogame,25-34,56,35780.359,.83928573,0,.16071428,.23214285,.23214285,.375,.017857144
GÔH,Masculin,Marié(e) polygame,25-34,2,0,.5,0,.5,.5,0,0,0
GÔH,Masculin,Union libre,25-34,13,21615.385,.69230771,0,.23076923,.23076923,.15384616,.38461539,0
GÔH,Masculin,Séparé,25-34,2,79111.703,1,0,0,0,.5,.5,0
GÔH,Féminin,Célibataire,25-34,28,24287.01,.64285713,.071428575,.35714287,.071428575,.42857143,.14285715,0
GÔH,Féminin,Marié(e) monogame,25-34,91,2361.4146,.3956044,0,.17582418,.3956044,.20879121,.21978022,0
GÔH,Féminin,Marié(e) polygame,25-34,18,0,.22222222,0,.33333334,.5,0,.16666667,0
GÔH,Féminin,Union libre,25-34,21,1899.354,.33333334,0,.19047619,.33333334,.095238097,.38095239,.047619049
GÔH,Féminin,Veuf(ve),25-34,2,30000,.5,0,1,0,0,0,0
GÔH,Masculin,Célibataire,35-44,13,32212.109,1,0,.30769232,.15384616,.23076923,.30769232,0
GÔH,Masculin,Marié(e) monogame,35-44,112,31409.637,.8214286,.044642858,.21428572,.41964287,.1875,.17857143,.0089285718
GÔH,Masculin,Marié(e) polygame,35-44,7,10714.286,1,0,.2857143,.5714286,0,.14285715,0
GÔH,Masculin,Union libre,35-44,14,87396.828,.64285713,.071428575,.14285715,.2857143,.14285715,.42857143,.14285715
GÔH,Masculin,Séparé,35-44,1,0,1,0,0,1,0,0,0
GÔH,Féminin,Célibataire,35-44,18,7777.7778,.6111111,0,.55555558,.11111111,.22222222,.11111111,0
GÔH,Féminin,Marié(e) monogame,35-44,98,4096.0308,.46938777,0,.2857143,.32653061,.25510204,.13265306,.030612245
GÔH,Féminin,Marié(e) polygame,35-44,23,0,.17391305,0,.34782609,.52173913,.043478262,.086956523,0
GÔH,Féminin,Union libre,35-44,10,26240.668,.40000001,0,.2,.30000001,.40000001,.1,0
