cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise
1,30,Masculin,Marié(e),ATTOUTOU,Rural,GRANDS-PONTS,1
1,31,Féminin,Marié(e),ATTOUTOU,Rural,GRANDS-PONTS,1
1,29,Féminin,Célibataire,ATTOUTOU,Rural,GRANDS-PONTS,0
0,53,Féminin,Veuf(ve),ATTOUTOU,Rural,GRANDS-PONTS,0
1,27,Féminin,Veuf(ve),ATTOUTOU,Rural,GRANDS-PONTS,0
1,18,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,26,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,34,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,63,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,19,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,30,Féminin,Marié(e),JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,35,Masculin,Marié(e),JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,49,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,26,Féminin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,25,Féminin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,20,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,46,Féminin,Union libre,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,33,Féminin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,44,Masculin,Union libre,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,19,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,24,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,0
0,58,Féminin,Séparé,JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,86,Féminin,Veuf(ve),JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,24,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,22,Féminin,Marié(e),JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,30,Masculin,Marié(e),JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,20,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,52,Masculin,Union libre,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,44,Féminin,Union libre,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,37,Féminin,Divorcé(e),JACQUEVILLE,Urbain,GRANDS-PONTS,0
1,19,Féminin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
1,21,Masculin,Célibataire,JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,45,Féminin,Veuf(ve),JACQUEVILLE,Urbain,GRANDS-PONTS,1
0,42,Masculin,Union libre,JACQUEVILLE,Rural,GRANDS-PONTS,1
1,40,Féminin,Union libre,JACQUEVILLE,Rural,GRANDS-PONTS,1
0,58,Masculin,Veuf(ve),JACQUEVILLE,Rural,GRANDS-PONTS,1
1,26,Masculin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
1,31,Masculin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
0,65,Féminin,Veuf(ve),JACQUEVILLE,Rural,GRANDS-PONTS,0
1,24,Masculin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
0,47,Féminin,Veuf(ve),JACQUEVILLE,Rural,GRANDS-PONTS,0
1,18,Féminin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,0
0,54,Masculin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
0,45,Féminin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,0
0,59,Féminin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,0
0,66,Masculin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
0,56,Féminin,Divorcé(e),JACQUEVILLE,Rural,GRANDS-PONTS,0
1,32,Masculin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
1,37,Masculin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
0,47,Féminin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
0,60,Masculin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
1,32,Féminin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
0,43,Masculin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
1,38,Féminin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
1,28,Masculin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
0,47,Féminin,Marié(e),JACQUEVILLE,Rural,GRANDS-PONTS,1
1,20,Féminin,Célibataire,JACQUEVILLE,Rural,GRANDS-PONTS,1
1,32,Masculin,Union libre,JACQUEVILLE,Rural,GRANDS-PONTS,0
1,18,Féminin,Union libre,JACQUEVILLE,Rural,GRANDS-PONTS,0
1,43,Masculin,Célibataire,BANGOLO,Rural,GUEMON,0
0,60,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
1,35,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
0,62,Masculin,Célibataire,BANGOLO,Rural,GUEMON,0
0,50,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
1,34,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,32,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
0,44,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
1,25,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,21,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,19,Féminin,Marié(e),BANGOLO,Rural,GUEMON,1
1,31,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,36,Féminin,Union libre,BANGOLO,Rural,GUEMON,0
1,40,Masculin,Union libre,BANGOLO,Rural,GUEMON,0
0,77,Féminin,Veuf(ve),BANGOLO,Rural,GUEMON,0
0,82,Féminin,Veuf(ve),BANGOLO,Rural,GUEMON,0
0,45,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
0,76,Féminin,Veuf(ve),BANGOLO,Rural,GUEMON,0
1,20,Féminin,Célibataire,BANGOLO,Rural,GUEMON,0
0,60,Féminin,Célibataire,BANGOLO,Rural,GUEMON,0
0,42,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,26,Féminin,Célibataire,BANGOLO,Rural,GUEMON,0
1,32,Masculin,Union libre,BANGOLO,Rural,GUEMON,0
1,32,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
0,41,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
0,63,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
1,35,Féminin,Célibataire,BANGOLO,Rural,GUEMON,0
1,22,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
0,60,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,18,Féminin,Célibataire,BANGOLO,Rural,GUEMON,0
1,35,Féminin,Célibataire,BANGOLO,Rural,GUEMON,0
0,65,Féminin,Marié(e),BANGOLO,Rural,GUEMON,1
1,23,Masculin,Célibataire,BANGOLO,Rural,GUEMON,0
1,36,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,20,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,29,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,31,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
1,33,Masculin,Célibataire,BANGOLO,Rural,GUEMON,1
0,55,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
0,48,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,37,Masculin,Célibataire,BANGOLO,Rural,GUEMON,0
1,36,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,33,Féminin,Marié(e),BANGOLO,Rural,GUEMON,1
0,46,Masculin,Marié(e),BANGOLO,Rural,GUEMON,0
1,18,Masculin,Célibataire,BANGOLO,Rural,GUEMON,0
0,52,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,18,Masculin,Célibataire,BANGOLO,Rural,GUEMON,1
1,38,Féminin,Marié(e),BANGOLO,Rural,GUEMON,1
0,42,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,29,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
1,33,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,24,Féminin,Marié(e),BANGOLO,Rural,GUEMON,1
1,33,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
1,32,Féminin,Marié(e),BANGOLO,Rural,GUEMON,0
0,40,Masculin,Marié(e),BANGOLO,Rural,GUEMON,1
0,66,Féminin,Veuf(ve),BANGOLO,Rural,GUEMON,0
0,68,Féminin,Veuf(ve),BANGOLO,Rural,GUEMON,1
1,24,Féminin,Célibataire,BANGOLO,Rural,GUEMON,1
1,22,Féminin,Célibataire,BANGOLO,Rural,GUEMON,1
1,19,Masculin,Célibataire,BANGOLO,Rural,GUEMON,1
0,42,Masculin,Séparé,BANGOLO,Rural,GUEMON,1
1,41,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,38,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,1
1,18,Féminin,Célibataire,BLENIMEOUIN,Urbain,GUEMON,0
1,29,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,1
1,23,Masculin,Célibataire,BLENIMEOUIN,Urbain,GUEMON,0
1,31,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,1
1,37,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
0,42,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,22,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,37,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,31,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
0,44,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,1
0,43,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,33,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,20,Masculin,Célibataire,BLENIMEOUIN,Urbain,GUEMON,0
1,39,Féminin,Veuf(ve),BLENIMEOUIN,Urbain,GUEMON,0
1,30,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,36,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,29,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,40,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,32,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,40,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,41,Féminin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
1,25,Féminin,Célibataire,BLENIMEOUIN,Urbain,GUEMON,0
0,48,Masculin,Marié(e),BLENIMEOUIN,Urbain,GUEMON,0
0,53,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,31,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,38,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
0,43,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,38,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,32,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,29,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,1
0,55,Féminin,Veuf(ve),BLENIMEOUIN,Rural,GUEMON,0
1,35,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,1
1,26,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
0,48,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,32,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,23,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,1
0,53,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,0
0,56,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,20,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,0
0,70,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
0,49,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
0,62,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
1,21,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,0
1,26,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,1
0,65,Masculin,Marié(e),BLENIMEOUIN,Rural,GUEMON,1
1,37,Féminin,Marié(e),BLENIMEOUIN,Rural,GUEMON,0
0,65,Masculin,Veuf(ve),BLENIMEOUIN,Rural,GUEMON,0
1,39,Masculin,Célibataire,BLENIMEOUIN,Rural,GUEMON,0
0,63,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,61,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,30,Féminin,Veuf(ve),DIEOUZON,Rural,GUEMON,0
0,60,Féminin,Veuf(ve),DIEOUZON,Rural,GUEMON,0
1,22,Féminin,Célibataire,DIEOUZON,Rural,GUEMON,0
0,65,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,37,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,80,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,78,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,50,Masculin,Veuf(ve),DIEOUZON,Rural,GUEMON,0
1,28,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,60,Masculin,Célibataire,DIEOUZON,Rural,GUEMON,0
1,24,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,27,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,47,Féminin,Veuf(ve),DIEOUZON,Rural,GUEMON,0
1,18,Féminin,Célibataire,DIEOUZON,Rural,GUEMON,0
0,56,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,45,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,29,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,33,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,28,Masculin,Célibataire,DIEOUZON,Rural,GUEMON,0
0,60,Féminin,Veuf(ve),DIEOUZON,Rural,GUEMON,0
1,23,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,34,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,21,Féminin,Célibataire,DIEOUZON,Rural,GUEMON,0
1,18,Masculin,Célibataire,DIEOUZON,Rural,GUEMON,0
1,39,Féminin,Marié(e),DIEOUZON,Rural,GUEMON,0
0,43,Masculin,Marié(e),DIEOUZON,Rural,GUEMON,0
1,18,Masculin,Célibataire,DIEOUZON,Rural,GUEMON,1
0,43,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,36,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,41,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,33,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,36,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,29,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,30,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,19,Masculin,Célibataire,GOHOUO-ZAGNA,Urbain,GUEMON,0
1,29,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,19,Masculin,Célibataire,GOHOUO-ZAGNA,Urbain,GUEMON,0
1,40,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,25,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,20,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,29,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,24,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
0,50,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
0,46,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
0,48,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,40,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,23,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,20,Masculin,Célibataire,GOHOUO-ZAGNA,Urbain,GUEMON,0
0,41,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,30,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
0,53,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
0,48,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
0,70,Féminin,Veuf(ve),GOHOUO-ZAGNA,Urbain,GUEMON,0
0,49,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,30,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
0,41,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,25,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,1
1,27,Féminin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,30,Masculin,Marié(e),GOHOUO-ZAGNA,Urbain,GUEMON,0
1,29,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,20,Masculin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,41,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,45,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,36,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,19,Féminin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,24,Féminin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,62,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,18,Masculin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,22,Masculin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,69,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,54,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,40,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,75,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,50,Masculin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,38,Masculin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,75,Féminin,Veuf(ve),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,29,Féminin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,55,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,71,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,19,Masculin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,36,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,32,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,48,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,39,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
0,51,Féminin,Célibataire,GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,21,Féminin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,33,Masculin,Marié(e),GUINGLO-TAHOUAKE,Rural,GUEMON,0
1,35,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
0,61,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
1,30,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
1,33,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,40,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,28,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
0,57,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
1,36,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
0,43,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,30,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,33,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
0,54,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
1,37,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
1,39,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,0
1,24,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,37,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,35,Féminin,Séparé,KAHIN-ZARABAON,Urbain,GUEMON,1
1,40,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,28,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,35,Masculin,Célibataire,KAHIN-ZARABAON,Urbain,GUEMON,0
1,21,Féminin,Célibataire,KAHIN-ZARABAON,Urbain,GUEMON,1
0,55,Masculin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,35,Féminin,Marié(e),KAHIN-ZARABAON,Urbain,GUEMON,1
1,26,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,42,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,36,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,78,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,33,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,29,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,22,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,34,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,38,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,30,Masculin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,0
1,40,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,22,Féminin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,0
1,19,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,25,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,46,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,25,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,22,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,25,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,45,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,44,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,30,Masculin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,0
0,42,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,34,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
0,44,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
0,43,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,25,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,34,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,24,Masculin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,0
0,55,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,31,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,34,Féminin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,0
0,52,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,21,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,48,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
0,59,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,35,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,40,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,38,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,31,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,72,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
0,47,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,50,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,18,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
0,42,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,0
1,24,Masculin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,1
0,41,Masculin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,29,Féminin,Marié(e),KAHIN-ZARABAON,Rural,GUEMON,1
1,27,Féminin,Célibataire,KAHIN-ZARABAON,Rural,GUEMON,1
0,64,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
0,50,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
0,58,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
1,36,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,22,Masculin,Célibataire,ZOU,Urbain,GUEMON,0
0,46,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,38,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
1,36,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,20,Masculin,Célibataire,ZOU,Urbain,GUEMON,0
0,55,Masculin,Marié(e),ZOU,Urbain,GUEMON,1
1,30,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,30,Masculin,Célibataire,ZOU,Urbain,GUEMON,0
1,38,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
1,31,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,22,Masculin,Célibataire,ZOU,Urbain,GUEMON,0
1,28,Féminin,Veuf(ve),ZOU,Urbain,GUEMON,0
0,55,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,25,Féminin,Célibataire,ZOU,Urbain,GUEMON,0
1,36,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
0,62,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
0,44,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
0,52,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
0,69,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
1,32,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
1,18,Masculin,Célibataire,ZOU,Urbain,GUEMON,0
0,60,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
1,34,Masculin,Célibataire,ZOU,Urbain,GUEMON,0
1,21,Féminin,Célibataire,ZOU,Urbain,GUEMON,0
0,59,Féminin,Marié(e),ZOU,Urbain,GUEMON,0
0,48,Masculin,Marié(e),ZOU,Urbain,GUEMON,0
